fsq_id,free_bikes,bike_station,empty_slots,latitude,longitude,distance
4b4a7352f964a520038826e3,2,8,11,41.929143,-87.649077,249
5abd5f1697cf5a6f517f6e91,2,8,11,41.929143,-87.649077,162
5333308c498e832a60af3d55,6,9,4,41.805661,-87.683392,64
4a807b49f964a52069f51fe3,6,9,4,41.805661,-87.683392,42
520c391a11d2d981be88347b,6,9,4,41.805661,-87.683392,172
5a6fafafc62b49492c130013,6,9,4,41.805661,-87.683392,50
535b07c3498eba1a59a21680,6,9,4,41.805661,-87.683392,47
5d4addc07928f300080223b3,6,9,4,41.805661,-87.683392,159
4b67a136f964a520ad582be3,6,9,4,41.805661,-87.683392,109
4b2b8a46f964a52057b724e3,6,9,4,41.805661,-87.683392,112
4b4a7352f964a520038826e3,6,9,4,41.805661,-87.683392,249
5abd5f1697cf5a6f517f6e91,6,9,4,41.805661,-87.683392,162
5333308c498e832a60af3d55,6,10,5,41.92459,-87.72785,64
4a807b49f964a52069f51fe3,6,10,5,41.92459,-87.72785,42
520c391a11d2d981be88347b,6,10,5,41.92459,-87.72785,172
5a6fafafc62b49492c130013,6,10,5,41.92459,-87.72785,50
535b07c3498eba1a59a21680,6,10,5,41.92459,-87.72785,47
5d4addc07928f300080223b3,6,10,5,41.92459,-87.72785,159
4b67a136f964a520ad582be3,6,10,5,41.92459,-87.72785,109
4b2b8a46f964a52057b724e3,6,10,5,41.92459,-87.72785,112
4b4a7352f964a520038826e3,6,10,5,41.92459,-87.72785,249
5abd5f1697cf5a6f517f6e91,6,10,5,41.92459,-87.72785,162
5333308c498e832a60af3d55,14,11,1,41.94367,-87.64895,64
4a807b49f964a52069f51fe3,14,11,1,41.94367,-87.64895,42
520c391a11d2d981be88347b,14,11,1,41.94367,-87.64895,172
5a6fafafc62b49492c130013,14,11,1,41.94367,-87.64895,50
535b07c3498eba1a59a21680,14,11,1,41.94367,-87.64895,47
5d4addc07928f300080223b3,14,11,1,41.94367,-87.64895,159
4b67a136f964a520ad582be3,14,11,1,41.94367,-87.64895,109
4b2b8a46f964a52057b724e3,14,11,1,41.94367,-87.64895,112
4b4a7352f964a520038826e3,14,11,1,41.94367,-87.64895,249
5abd5f1697cf5a6f517f6e91,14,11,1,41.94367,-87.64895,162
5333308c498e832a60af3d55,9,12,8,41.940106,-87.645451,64
4a807b49f964a52069f51fe3,9,12,8,41.940106,-87.645451,42
520c391a11d2d981be88347b,9,12,8,41.940106,-87.645451,172
5a6fafafc62b49492c130013,9,12,8,41.940106,-87.645451,50
535b07c3498eba1a59a21680,9,12,8,41.940106,-87.645451,47
5d4addc07928f300080223b3,9,12,8,41.940106,-87.645451,159
4b67a136f964a520ad582be3,9,12,8,41.940106,-87.645451,109
4b2b8a46f964a52057b724e3,9,12,8,41.940106,-87.645451,112
4b4a7352f964a520038826e3,9,12,8,41.940106,-87.645451,249
5abd5f1697cf5a6f517f6e91,9,12,8,41.940106,-87.645451,162
5333308c498e832a60af3d55,6,13,7,41.961507,-87.671387,64
4a807b49f964a52069f51fe3,6,13,7,41.961507,-87.671387,42
520c391a11d2d981be88347b,6,13,7,41.961507,-87.671387,172
5a6fafafc62b49492c130013,6,13,7,41.961507,-87.671387,50
535b07c3498eba1a59a21680,6,13,7,41.961507,-87.671387,47
5d4addc07928f300080223b3,6,13,7,41.961507,-87.671387,159
4b67a136f964a520ad582be3,6,13,7,41.961507,-87.671387,109
4b2b8a46f964a52057b724e3,6,13,7,41.961507,-87.671387,112
4b4a7352f964a520038826e3,6,13,7,41.961507,-87.671387,249
5abd5f1697cf5a6f517f6e91,6,13,7,41.961507,-87.671387,162
5333308c498e832a60af3d55,4,14,10,41.978353,-87.659753,64
4a807b49f964a52069f51fe3,4,14,10,41.978353,-87.659753,42
520c391a11d2d981be88347b,4,14,10,41.978353,-87.659753,172
5a6fafafc62b49492c130013,4,14,10,41.978353,-87.659753,50
535b07c3498eba1a59a21680,4,14,10,41.978353,-87.659753,47
5d4addc07928f300080223b3,4,14,10,41.978353,-87.659753,159
4b67a136f964a520ad582be3,4,14,10,41.978353,-87.659753,109
4b2b8a46f964a52057b724e3,4,14,10,41.978353,-87.659753,112
4b4a7352f964a520038826e3,4,14,10,41.978353,-87.659753,249
5abd5f1697cf5a6f517f6e91,4,14,10,41.978353,-87.659753,162
5333308c498e832a60af3d55,7,15,12,41.973815,-87.65966,64
4a807b49f964a52069f51fe3,7,15,12,41.973815,-87.65966,42
520c391a11d2d981be88347b,7,15,12,41.973815,-87.65966,172
5a6fafafc62b49492c130013,7,15,12,41.973815,-87.65966,50
535b07c3498eba1a59a21680,7,15,12,41.973815,-87.65966,47
5d4addc07928f300080223b3,7,15,12,41.973815,-87.65966,159
4b67a136f964a520ad582be3,7,15,12,41.973815,-87.65966,109
4b2b8a46f964a52057b724e3,7,15,12,41.973815,-87.65966,112
4b4a7352f964a520038826e3,7,15,12,41.973815,-87.65966,249
5abd5f1697cf5a6f517f6e91,7,15,12,41.973815,-87.65966,162
5333308c498e832a60af3d55,6,16,5,41.957081,-87.664199,64
4a807b49f964a52069f51fe3,6,16,5,41.957081,-87.664199,42
520c391a11d2d981be88347b,6,16,5,41.957081,-87.664199,172
5a6fafafc62b49492c130013,6,16,5,41.957081,-87.664199,50
535b07c3498eba1a59a21680,6,16,5,41.957081,-87.664199,47
5d4addc07928f300080223b3,6,16,5,41.957081,-87.664199,159
4b67a136f964a520ad582be3,6,16,5,41.957081,-87.664199,109
4b2b8a46f964a52057b724e3,6,16,5,41.957081,-87.664199,112
4b4a7352f964a520038826e3,6,16,5,41.957081,-87.664199,249
5abd5f1697cf5a6f517f6e91,6,16,5,41.957081,-87.664199,162
5333308c498e832a60af3d55,9,17,14,41.965221,-87.658139,64
4a807b49f964a52069f51fe3,9,17,14,41.965221,-87.658139,42
520c391a11d2d981be88347b,9,17,14,41.965221,-87.658139,172
5a6fafafc62b49492c130013,9,17,14,41.965221,-87.658139,50
535b07c3498eba1a59a21680,9,17,14,41.965221,-87.658139,47
5d4addc07928f300080223b3,9,17,14,41.965221,-87.658139,159
4b67a136f964a520ad582be3,9,17,14,41.965221,-87.658139,109
4b2b8a46f964a52057b724e3,9,17,14,41.965221,-87.658139,112
4b4a7352f964a520038826e3,9,17,14,41.965221,-87.658139,249
5abd5f1697cf5a6f517f6e91,9,17,14,41.965221,-87.658139,162
5333308c498e832a60af3d55,7,18,8,41.921525,-87.707322,64
4a807b49f964a52069f51fe3,7,18,8,41.921525,-87.707322,42
520c391a11d2d981be88347b,7,18,8,41.921525,-87.707322,172
5a6fafafc62b49492c130013,7,18,8,41.921525,-87.707322,50
535b07c3498eba1a59a21680,7,18,8,41.921525,-87.707322,47
5d4addc07928f300080223b3,7,18,8,41.921525,-87.707322,159
4b67a136f964a520ad582be3,7,18,8,41.921525,-87.707322,109
4b2b8a46f964a52057b724e3,7,18,8,41.921525,-87.707322,112
4b4a7352f964a520038826e3,7,18,8,41.921525,-87.707322,249
5abd5f1697cf5a6f517f6e91,7,18,8,41.921525,-87.707322,162
5333308c498e832a60af3d55,4,19,13,41.906724,-87.63483,64
4a807b49f964a52069f51fe3,4,19,13,41.906724,-87.63483,42
520c391a11d2d981be88347b,4,19,13,41.906724,-87.63483,172
5a6fafafc62b49492c130013,4,19,13,41.906724,-87.63483,50
535b07c3498eba1a59a21680,4,19,13,41.906724,-87.63483,47
5d4addc07928f300080223b3,4,19,13,41.906724,-87.63483,159
4b67a136f964a520ad582be3,4,19,13,41.906724,-87.63483,109
4b2b8a46f964a52057b724e3,4,19,13,41.906724,-87.63483,112
4b4a7352f964a520038826e3,4,19,13,41.906724,-87.63483,249
5abd5f1697cf5a6f517f6e91,4,19,13,41.906724,-87.63483,162
5333308c498e832a60af3d55,5,20,6,41.953733,-87.740569,64
4a807b49f964a52069f51fe3,5,20,6,41.953733,-87.740569,42
520c391a11d2d981be88347b,5,20,6,41.953733,-87.740569,172
5a6fafafc62b49492c130013,5,20,6,41.953733,-87.740569,50
535b07c3498eba1a59a21680,5,20,6,41.953733,-87.740569,47
5d4addc07928f300080223b3,5,20,6,41.953733,-87.740569,159
4b67a136f964a520ad582be3,5,20,6,41.953733,-87.740569,109
4b2b8a46f964a52057b724e3,5,20,6,41.953733,-87.740569,112
4b4a7352f964a520038826e3,5,20,6,41.953733,-87.740569,249
5abd5f1697cf5a6f517f6e91,5,20,6,41.953733,-87.740569,162
5333308c498e832a60af3d55,4,21,7,41.787539,-87.644874,64
4a807b49f964a52069f51fe3,4,21,7,41.787539,-87.644874,42
520c391a11d2d981be88347b,4,21,7,41.787539,-87.644874,172
5a6fafafc62b49492c130013,4,21,7,41.787539,-87.644874,50
535b07c3498eba1a59a21680,4,21,7,41.787539,-87.644874,47
5d4addc07928f300080223b3,4,21,7,41.787539,-87.644874,159
4b67a136f964a520ad582be3,4,21,7,41.787539,-87.644874,109
4b2b8a46f964a52057b724e3,4,21,7,41.787539,-87.644874,112
4b4a7352f964a520038826e3,4,21,7,41.787539,-87.644874,249
5abd5f1697cf5a6f517f6e91,4,21,7,41.787539,-87.644874,162
5333308c498e832a60af3d55,2,22,8,41.960631,-87.745359,64
4a807b49f964a52069f51fe3,2,22,8,41.960631,-87.745359,42
520c391a11d2d981be88347b,2,22,8,41.960631,-87.745359,172
5a6fafafc62b49492c130013,2,22,8,41.960631,-87.745359,50
535b07c3498eba1a59a21680,2,22,8,41.960631,-87.745359,47
5d4addc07928f300080223b3,2,22,8,41.960631,-87.745359,159
4b67a136f964a520ad582be3,2,22,8,41.960631,-87.745359,109
4b2b8a46f964a52057b724e3,2,22,8,41.960631,-87.745359,112
4b4a7352f964a520038826e3,2,22,8,41.960631,-87.745359,249
5abd5f1697cf5a6f517f6e91,2,22,8,41.960631,-87.745359,162
5333308c498e832a60af3d55,16,23,9,41.891466,-87.626761,64
4a807b49f964a52069f51fe3,16,23,9,41.891466,-87.626761,42
520c391a11d2d981be88347b,16,23,9,41.891466,-87.626761,172
5a6fafafc62b49492c130013,16,23,9,41.891466,-87.626761,50
535b07c3498eba1a59a21680,16,23,9,41.891466,-87.626761,47
5d4addc07928f300080223b3,16,23,9,41.891466,-87.626761,159
4b67a136f964a520ad582be3,16,23,9,41.891466,-87.626761,109
4b2b8a46f964a52057b724e3,16,23,9,41.891466,-87.626761,112
4b4a7352f964a520038826e3,16,23,9,41.891466,-87.626761,249
5abd5f1697cf5a6f517f6e91,16,23,9,41.891466,-87.626761,162
5333308c498e832a60af3d55,3,24,11,42.032562,-87.679101,64
4a807b49f964a52069f51fe3,3,24,11,42.032562,-87.679101,42
520c391a11d2d981be88347b,3,24,11,42.032562,-87.679101,172
5a6fafafc62b49492c130013,3,24,11,42.032562,-87.679101,50
535b07c3498eba1a59a21680,3,24,11,42.032562,-87.679101,47
5d4addc07928f300080223b3,3,24,11,42.032562,-87.679101,159
4b67a136f964a520ad582be3,3,24,11,42.032562,-87.679101,109
4b2b8a46f964a52057b724e3,3,24,11,42.032562,-87.679101,112
4b4a7352f964a520038826e3,3,24,11,42.032562,-87.679101,249
5abd5f1697cf5a6f517f6e91,3,24,11,42.032562,-87.679101,162
5333308c498e832a60af3d55,1,25,12,42.048214,-87.683485,64
4a807b49f964a52069f51fe3,1,25,12,42.048214,-87.683485,42
520c391a11d2d981be88347b,1,25,12,42.048214,-87.683485,172
5a6fafafc62b49492c130013,1,25,12,42.048214,-87.683485,50
535b07c3498eba1a59a21680,1,25,12,42.048214,-87.683485,47
5d4addc07928f300080223b3,1,25,12,42.048214,-87.683485,159
4b67a136f964a520ad582be3,1,25,12,42.048214,-87.683485,109
4b2b8a46f964a52057b724e3,1,25,12,42.048214,-87.683485,112
4b4a7352f964a520038826e3,1,25,12,42.048214,-87.683485,249
5abd5f1697cf5a6f517f6e91,1,25,12,42.048214,-87.683485,162
5333308c498e832a60af3d55,8,26,41,41.884728,-87.619521,64
4a807b49f964a52069f51fe3,8,26,41,41.884728,-87.619521,42
520c391a11d2d981be88347b,8,26,41,41.884728,-87.619521,172
5a6fafafc62b49492c130013,8,26,41,41.884728,-87.619521,50
535b07c3498eba1a59a21680,8,26,41,41.884728,-87.619521,47
5d4addc07928f300080223b3,8,26,41,41.884728,-87.619521,159
4b67a136f964a520ad582be3,8,26,41,41.884728,-87.619521,109
4b2b8a46f964a52057b724e3,8,26,41,41.884728,-87.619521,112
4b4a7352f964a520038826e3,8,26,41,41.884728,-87.619521,249
5abd5f1697cf5a6f517f6e91,8,26,41,41.884728,-87.619521,162
5333308c498e832a60af3d55,2,27,14,41.886875,-87.62603,64
4a807b49f964a52069f51fe3,2,27,14,41.886875,-87.62603,42
520c391a11d2d981be88347b,2,27,14,41.886875,-87.62603,172
5a6fafafc62b49492c130013,2,27,14,41.886875,-87.62603,50
535b07c3498eba1a59a21680,2,27,14,41.886875,-87.62603,47
5d4addc07928f300080223b3,2,27,14,41.886875,-87.62603,159
4b67a136f964a520ad582be3,2,27,14,41.886875,-87.62603,109
4b2b8a46f964a52057b724e3,2,27,14,41.886875,-87.62603,112
4b4a7352f964a520038826e3,2,27,14,41.886875,-87.62603,249
5abd5f1697cf5a6f517f6e91,2,27,14,41.886875,-87.62603,162
5333308c498e832a60af3d55,1,28,17,41.882134,-87.625125,64
4a807b49f964a52069f51fe3,1,28,17,41.882134,-87.625125,42
520c391a11d2d981be88347b,1,28,17,41.882134,-87.625125,172
5a6fafafc62b49492c130013,1,28,17,41.882134,-87.625125,50
535b07c3498eba1a59a21680,1,28,17,41.882134,-87.625125,47
5d4addc07928f300080223b3,1,28,17,41.882134,-87.625125,159
4b67a136f964a520ad582be3,1,28,17,41.882134,-87.625125,109
4b2b8a46f964a52057b724e3,1,28,17,41.882134,-87.625125,112
4b4a7352f964a520038826e3,1,28,17,41.882134,-87.625125,249
5abd5f1697cf5a6f517f6e91,1,28,17,41.882134,-87.625125,162
5333308c498e832a60af3d55,1,29,28,41.890573,-87.622072,64
4a807b49f964a52069f51fe3,1,29,28,41.890573,-87.622072,42
520c391a11d2d981be88347b,1,29,28,41.890573,-87.622072,172
5a6fafafc62b49492c130013,1,29,28,41.890573,-87.622072,50
535b07c3498eba1a59a21680,1,29,28,41.890573,-87.622072,47
5d4addc07928f300080223b3,1,29,28,41.890573,-87.622072,159
4b67a136f964a520ad582be3,1,29,28,41.890573,-87.622072,109
4b2b8a46f964a52057b724e3,1,29,28,41.890573,-87.622072,112
4b4a7352f964a520038826e3,1,29,28,41.890573,-87.622072,249
5abd5f1697cf5a6f517f6e91,1,29,28,41.890573,-87.622072,162
5333308c498e832a60af3d55,7,30,17,41.88169,-87.63953,64
4a807b49f964a52069f51fe3,7,30,17,41.88169,-87.63953,42
520c391a11d2d981be88347b,7,30,17,41.88169,-87.63953,172
5a6fafafc62b49492c130013,7,30,17,41.88169,-87.63953,50
535b07c3498eba1a59a21680,7,30,17,41.88169,-87.63953,47
5d4addc07928f300080223b3,7,30,17,41.88169,-87.63953,159
4b67a136f964a520ad582be3,7,30,17,41.88169,-87.63953,109
4b2b8a46f964a52057b724e3,7,30,17,41.88169,-87.63953,112
4b4a7352f964a520038826e3,7,30,17,41.88169,-87.63953,249
5abd5f1697cf5a6f517f6e91,7,30,17,41.88169,-87.63953,162
5333308c498e832a60af3d55,2,31,12,41.928773,-87.663913,64
4a807b49f964a52069f51fe3,2,31,12,41.928773,-87.663913,42
520c391a11d2d981be88347b,2,31,12,41.928773,-87.663913,172
5a6fafafc62b49492c130013,2,31,12,41.928773,-87.663913,50
535b07c3498eba1a59a21680,2,31,12,41.928773,-87.663913,47
5d4addc07928f300080223b3,2,31,12,41.928773,-87.663913,159
4b67a136f964a520ad582be3,2,31,12,41.928773,-87.663913,109
4b2b8a46f964a52057b724e3,2,31,12,41.928773,-87.663913,112
4b4a7352f964a520038826e3,2,31,12,41.928773,-87.663913,249
5abd5f1697cf5a6f517f6e91,2,31,12,41.928773,-87.663913,162
5333308c498e832a60af3d55,2,32,8,41.841707,-87.626938,64
4a807b49f964a52069f51fe3,2,32,8,41.841707,-87.626938,42
520c391a11d2d981be88347b,2,32,8,41.841707,-87.626938,172
5a6fafafc62b49492c130013,2,32,8,41.841707,-87.626938,50
535b07c3498eba1a59a21680,2,32,8,41.841707,-87.626938,47
5d4addc07928f300080223b3,2,32,8,41.841707,-87.626938,159
4b67a136f964a520ad582be3,2,32,8,41.841707,-87.626938,109
4b2b8a46f964a52057b724e3,2,32,8,41.841707,-87.626938,112
4b4a7352f964a520038826e3,2,32,8,41.841707,-87.626938,249
5abd5f1697cf5a6f517f6e91,2,32,8,41.841707,-87.626938,162
5333308c498e832a60af3d55,3,33,37,41.879255,-87.639904,64
4a807b49f964a52069f51fe3,3,33,37,41.879255,-87.639904,42
520c391a11d2d981be88347b,3,33,37,41.879255,-87.639904,172
5a6fafafc62b49492c130013,3,33,37,41.879255,-87.639904,50
535b07c3498eba1a59a21680,3,33,37,41.879255,-87.639904,47
5d4addc07928f300080223b3,3,33,37,41.879255,-87.639904,159
4b67a136f964a520ad582be3,3,33,37,41.879255,-87.639904,109
4b2b8a46f964a52057b724e3,3,33,37,41.879255,-87.639904,112
4b4a7352f964a520038826e3,3,33,37,41.879255,-87.639904,249
5abd5f1697cf5a6f517f6e91,3,33,37,41.879255,-87.639904,162
5333308c498e832a60af3d55,5,34,6,41.7586696704,-87.586882871,64
4a807b49f964a52069f51fe3,5,34,6,41.7586696704,-87.586882871,42
520c391a11d2d981be88347b,5,34,6,41.7586696704,-87.586882871,172
5a6fafafc62b49492c130013,5,34,6,41.7586696704,-87.586882871,50
535b07c3498eba1a59a21680,5,34,6,41.7586696704,-87.586882871,47
5d4addc07928f300080223b3,5,34,6,41.7586696704,-87.586882871,159
4b67a136f964a520ad582be3,5,34,6,41.7586696704,-87.586882871,109
4b2b8a46f964a52057b724e3,5,34,6,41.7586696704,-87.586882871,112
4b4a7352f964a520038826e3,5,34,6,41.7586696704,-87.586882871,249
5abd5f1697cf5a6f517f6e91,5,34,6,41.7586696704,-87.586882871,162
5333308c498e832a60af3d55,7,35,4,41.816499,-87.606582,64
4a807b49f964a52069f51fe3,7,35,4,41.816499,-87.606582,42
520c391a11d2d981be88347b,7,35,4,41.816499,-87.606582,172
5a6fafafc62b49492c130013,7,35,4,41.816499,-87.606582,50
535b07c3498eba1a59a21680,7,35,4,41.816499,-87.606582,47
5d4addc07928f300080223b3,7,35,4,41.816499,-87.606582,159
4b67a136f964a520ad582be3,7,35,4,41.816499,-87.606582,109
4b2b8a46f964a52057b724e3,7,35,4,41.816499,-87.606582,112
4b4a7352f964a520038826e3,7,35,4,41.816499,-87.606582,249
5abd5f1697cf5a6f517f6e91,7,35,4,41.816499,-87.606582,162
5333308c498e832a60af3d55,5,36,5,41.838842,-87.621857,64
4a807b49f964a52069f51fe3,5,36,5,41.838842,-87.621857,42
520c391a11d2d981be88347b,5,36,5,41.838842,-87.621857,172
5a6fafafc62b49492c130013,5,36,5,41.838842,-87.621857,50
535b07c3498eba1a59a21680,5,36,5,41.838842,-87.621857,47
5d4addc07928f300080223b3,5,36,5,41.838842,-87.621857,159
4b67a136f964a520ad582be3,5,36,5,41.838842,-87.621857,109
4b2b8a46f964a52057b724e3,5,36,5,41.838842,-87.621857,112
4b4a7352f964a520038826e3,5,36,5,41.838842,-87.621857,249
5abd5f1697cf5a6f517f6e91,5,36,5,41.838842,-87.621857,162
5333308c498e832a60af3d55,7,37,8,41.861267,-87.656625,64
4a807b49f964a52069f51fe3,7,37,8,41.861267,-87.656625,42
520c391a11d2d981be88347b,7,37,8,41.861267,-87.656625,172
5a6fafafc62b49492c130013,7,37,8,41.861267,-87.656625,50
535b07c3498eba1a59a21680,7,37,8,41.861267,-87.656625,47
5d4addc07928f300080223b3,7,37,8,41.861267,-87.656625,159
4b67a136f964a520ad582be3,7,37,8,41.861267,-87.656625,109
4b2b8a46f964a52057b724e3,7,37,8,41.861267,-87.656625,112
4b4a7352f964a520038826e3,7,37,8,41.861267,-87.656625,249
5abd5f1697cf5a6f517f6e91,7,37,8,41.861267,-87.656625,162
5333308c498e832a60af3d55,1,38,11,41.865234,-87.666507,64
4a807b49f964a52069f51fe3,1,38,11,41.865234,-87.666507,42
520c391a11d2d981be88347b,1,38,11,41.865234,-87.666507,172
5a6fafafc62b49492c130013,1,38,11,41.865234,-87.666507,50
535b07c3498eba1a59a21680,1,38,11,41.865234,-87.666507,47
5d4addc07928f300080223b3,1,38,11,41.865234,-87.666507,159
4b67a136f964a520ad582be3,1,38,11,41.865234,-87.666507,109
4b2b8a46f964a52057b724e3,1,38,11,41.865234,-87.666507,112
4b4a7352f964a520038826e3,1,38,11,41.865234,-87.666507,249
5abd5f1697cf5a6f517f6e91,1,38,11,41.865234,-87.666507,162
5333308c498e832a60af3d55,14,39,0,41.891072,-87.666611,64
4a807b49f964a52069f51fe3,14,39,0,41.891072,-87.666611,42
520c391a11d2d981be88347b,14,39,0,41.891072,-87.666611,172
5a6fafafc62b49492c130013,14,39,0,41.891072,-87.666611,50
535b07c3498eba1a59a21680,14,39,0,41.891072,-87.666611,47
5d4addc07928f300080223b3,14,39,0,41.891072,-87.666611,159
4b67a136f964a520ad582be3,14,39,0,41.891072,-87.666611,109
4b2b8a46f964a52057b724e3,14,39,0,41.891072,-87.666611,112
4b4a7352f964a520038826e3,14,39,0,41.891072,-87.666611,249
5abd5f1697cf5a6f517f6e91,14,39,0,41.891072,-87.666611,162
5333308c498e832a60af3d55,5,40,10,41.830661,-87.647172,64
4a807b49f964a52069f51fe3,5,40,10,41.830661,-87.647172,42
520c391a11d2d981be88347b,5,40,10,41.830661,-87.647172,172
5a6fafafc62b49492c130013,5,40,10,41.830661,-87.647172,50
